player computer r s p
srsr srpr 0 1 0
srsr srps 7 15 10
srsr srsp 1 0 1
srsr sspp 0 0 2
srsrp ppprp 1 1 0
srsrp prpps 0 0 1
srsrp prprs 0 1 1
srsrp prpsp 1 0 0
srsrp prrpr 1 0 0
srsrp prrrs 2 0 1
srsrp prspp 1 0 0
srsrp prssp 1 0 1
srsrp rprsr 1 0 0
srsrp rrppr 1 1 0
srsrp rrpsp 1 0 0
srsrp rrpsr 0 3 0
srsrp rrrpp 0 1 0
srsrp rrspr 0 1 0
srsrp rsrrp 0 1 0
srsrp rsspr 0 1 1
srsrp rssps 0 0 1
srsrp rssrp 1 0 0
srsrp sppss 0 0 1
srsrp spspr 1 0 0
srsrp spsrp 0 1 0
srsrp srppr 0 2 0
srsrp srpps 3 3 0
srsrp srpsr 3 4 2
srsrp srpss 0 1 0
srsrp srspp 0 1 0
srsrp sspps 1 1 0
srsrr ppprs 0 1 0
srsrr prppp 1 0 0
srsrr prpps 0 1 1
srsrr prprs 1 0 1
srsrr prpsp 0 0 2
srsrr prpsr 0 1 0
srsrr prrpr 1 0 0
srsrr prrsr 0 1 0
srsrr prssp 0 1 0
srsrr prssr 0 1 0
srsrr rppps 1 0 0
srsrr rpsrs 2 0 0
srsrr rrpps 0 0 1
srsrr rrpsp 0 2 0
srsrr rrpsr 1 6 0
srsrr rrrsr 0 1 0
srsrr rrsrp 0 1 0
srsrr rsrpp 0 0 1
srsrr rsrpr 1 0 0
srsrr rsrrp 2 1 0
srsrr spssr 0 1 0
srsrr srpps 1 1 0
srsrr srpsp 0 1 0
srsrr srpsr 2 2 1
srsrr srpss 1 0 0
srsrr srsps 1 0 0
srsrs ppprs 0 0 1
srsrs pprsp 0 0 1
srsrs prppp 0 0 1
srsrs prpsp 0 0 1
srsrs prrpr 1 1 2
srsrs prrrs 0 0 2
srsrs prrsr 7 0 1
srsrs prssp 2 0 0
srsrs prssr 1 1 0
srsrs prsss 3 0 0
srsrs pspss 1 0 0
srsrs pssrr 1 0 0
srsrs rprpp 1 0 0
srsrs rrppr 1 0 0
srsrs rrpps 1 0 0
srsrs rrprr 0 0 1
srsrs rrpsp 7 0 0
srsrs rrpsr 0 1 1
srsrs rrrsp 0 0 1
srsrs rrspr 1 0 1
srsrs rsrsp 0 1 0
srsrs rsspr 1 0 0
srsrs sprrr 0 0 1
srsrs spspr 0 0 1
srsrs spsps 1 0 0
srsrs srppp 1 0 0
srsrs srpps 1 1 0
srsrs srprp 0 0 1
srsrs srpsp 1 0 0
srsrs srpsr 1 1 2
srsrs srpss 10 0 0
srss pppr 0 2 0
srss ppps 1 0 2
srss prpp 1 2 3
srss prpr 1 3 6
srss prps 1 1 1
srss prrp 7 4 4
srss prrr 0 2 4
srss prrs 0 0 3
srss prsp 1 0 0
srss prsr 0 1 0
srss prss 0 1 1
srss pssp 1 0 0
srss pssr 1 1 0
srss rpsr 0 1 0
srss rpss 1 0 0
srss rrpp 0 1 2
srss rrps 7 4 6
srss rrrs 0 1 0
srss rrsp 2 4 1
srss rrss 1 0 0
srss rsps 0 0 1
srss rsrp 0 5 0
srss rsrr 0 1 0
srss rssp 0 3 2
srss rssr 1 0 0
srss spsp 0 1 0
srss srpp 0 3 2
srss srpr 1 0 0
srss srps 12 5 9
srssp pppsr 0 1 0
srssp pppss 0 1 0
srssp prppr 0 2 0
srssp prpps 0 1 0
srssp prprp 0 1 0
srssp prprs 0 3 2
srssp prpsr 1 0 0
srssp prrpp 2 1 1
srssp prrrp 1 0 0
srssp prrrr 0 1 0
srssp prrrs 0 0 2
srssp prrsp 1 0 0
srssp prrss 2 0 0
srssp prssr 1 0 0
srssp rrppr 0 1 0
srssp rrpps 0 0 1
srssp rrpsp 0 4 0
srssp rrpsr 1 0 0
srssp rrpss 0 0 1
srssp rrspr 0 0 1
srssp rspsr 1 0 0
srssp rsspr 0 1 1
srssp srppp 0 1 0
srssp srppr 0 0 1
srssp srpsp 2 5 0
srssp srpsr 0 0 1
srssp srpss 0 0 1
srssr pppss 0 1 0
srssr prpps 1 0 0
srssr prprs 0 1 0
srssr prpsr 1 0 0
srssr prrpp 3 1 2
srssr prrps 0 0 1
srssr prsps 0 0 1
srssr psspr 0 1 0
srssr pssrs 0 0 1
srssr rpssp 0 1 0
srssr rrpsp 0 3 1
srssr rrpsr 2 0 0
srssr rrspr 0 1 1
srssr rrssp 0 0 1
srssr rssrp 0 1 0
srssr srprr 0 1 0
srssr srpsp 1 6 3
srssr srpss 1 0 1
srsss ppprp 0 0 1
srsss ppprr 0 0 1
srsss prppp 0 0 1
srsss prpps 0 1 0
srsss prprs 1 1 1
srsss prpsp 0 0 1
srsss prrpp 1 0 0
srsss prrpr 0 1 1
srsss prrps 0 1 0
srsss prrrs 0 2 0
srsss prsrs 0 1 0
srsss prsss 0 1 0
srsss pssrp 1 0 0
srsss rpsrr 1 0 0
srsss rrpps 0 1 0
srsss rrpsp 2 0 2
srsss rrrss 1 0 0
srsss rrspr 1 1 0
srsss rrsps 0 1 1
srsss rsrpr 3 1 0
srsss rsrps 0 0 1
srsss rsrrs 0 1 0
srsss rsspr 2 0 1
srsss spsps 0 1 0
srsss srppr 1 0 0
srsss srpps 0 0 1
srsss srpsp 1 1 2
ss pp 15 68 25
ss pr 234 686 504
ss ps 33 65 34
ss rp 18 50 21
ss rr 165 617 234
ss rs 86 64 53
ss sp 15 40 18
ss sr 371 641 337
ss ss 14 32 17
ssp ppp 0 0 1
ssp ppr 4 7 7
ssp pps 0 2 1
ssp prp 4 5 3
ssp prr 148 154 126
ssp prs 18 13 23
ssp psr 14 12 8
ssp rpp 1 2 0
ssp rpr 6 5 5
ssp rps 0 1 1
ssp rrp 2 2 2
ssp rrr 79 69 70
ssp rrs 2 2 0
ssp rsp 8 24 19
ssp rsr 0 0 1
ssp rss 0 1 0
ssp spp 0 1 0
ssp spr 4 9 4
ssp srp 10 16 7
ssp srr 119 80 63
ssp srs 6 16 6
ssp ssp 1 0 1
ssp ssr 4 3 6
ssp sss 0 0 1
sspp ppps 0 1 0
sspp pprp 1 1 0
sspp pprr 1 0 0
sspp pprs 2 1 1
sspp ppsr 0 0 1
sspp prpp 0 0 1
sspp prpr 0 1 1
sspp prrp 23 17 15
sspp prrr 14 19 36
sspp prrs 1 0 0
sspp prsp 8 1 2
sspp prsr 0 1 1
sspp prss 5 1 4
sspp psrp 0 1 2
sspp psrr 1 1 2
sspp rprp 1 0 3
sspp rprs 0 1 0
sspp rpsr 0 0 1
sspp rrpr 0 0 2
sspp rrrp 2 2 3
sspp rrrr 1 1 2
sspp rrrs 18 17 22
sspp rspp 0 3 1
sspp rspr 0 6 6
sspp rsps 1 2 0
sspp rsrp 0 0 1
sspp sprr 2 2 0
sspp srpp 1 0 0
sspp srpr 3 3 0
sspp srrp 19 20 22
sspp srrs 0 0 1
sspp srsr 1 3 2
sspp sspp 0 1 0
sspp ssrp 1 2 2
sspp ssrs 0 1 0
sspp sssp 0 0 1
ssppp pprsp 0 0 1
ssppp ppsrs 0 0 1
ssppp prpps 0 1 0
ssppp prprp 1 0 0
ssppp prrpp 0 1 0
ssppp prrpr 1 8 4
ssppp prrps 1 0 0
ssppp prrrr 0 6 12
ssppp prrrs 12 1 5
ssppp prspp 0 0 2
ssppp prsrp 0 0 1
ssppp prssp 1 0 3
ssppp psrpr 1 0 0
ssppp psrps 1 0 0
ssppp psrrp 1 1 0
ssppp rprpp 1 0 0
ssppp rprps 1 1 0
ssppp rpsrr 0 0 1
ssppp rrprs 1 0 1
ssppp rrrpp 0 1 0
ssppp rrrps 1 0 1
ssppp rrrrr 0 0 2
ssppp rrrsp 0 1 4
ssppp rrrsr 3 3 2
ssppp rrrss 3 1 5
ssppp rsppp 0 1 0
ssppp rsprp 1 1 1
ssppp rsprr 0 1 0
ssppp rsprs 2 0 0
ssppp rsrps 0 1 0
ssppp srrpr 7 4 5
ssppp srrps 1 1 2
ssppp srrsr 0 1 0
ssppp srsrp 1 0 0
ssppp srsrr 1 0 0
ssppp ssrpp 0 1 0
ssppp ssrpr 0 1 0
ssppp ssspp 1 0 0
ssppr pprpr 0 0 1
ssppr pprrr 1 0 0
ssppr pprsp 1 0 0
ssppr pprsr 0 1 0
ssppr prrpp 0 1 0
ssppr prrpr 8 2 1
ssppr prrps 9 2 0
ssppr prrrr 2 0 0
ssppr prrrs 3 6 2
ssppr prrsr 1 0 0
ssppr prspp 3 2 0
ssppr prspr 1 0 0
ssppr prsps 2 0 0
ssppr prssp 1 2 0
ssppr prsss 1 1 0
ssppr psrrp 1 0 0
ssppr rprps 1 0 0
ssppr rrrps 1 1 0
ssppr rrrsp 6 1 0
ssppr rrrsr 1 1 1
ssppr rrrss 4 0 4
ssppr rspsr 1 0 0
ssppr sprrr 0 1 1
ssppr srpps 1 0 0
ssppr srprp 1 0 0
ssppr srprr 1 1 0
ssppr srrpr 5 6 6
ssppr srrps 1 0 1
ssppr srsrp 0 1 0
ssppr ssrps 1 0 0
sspps pppsp 0 1 0
sspps pprpp 1 0 0
sspps prprs 0 1 0
sspps prrpp 1 5 1
sspps prrpr 1 0 2
sspps prrps 6 1 0
sspps prrrr 7 0 0
sspps prrrs 9 3 0
sspps prspp 1 0 0
sspps prsrs 1 0 0
sspps prssp 0 0 1
sspps psrps 0 1 0
sspps psrrs 1 0 0
sspps rprss 1 0 0
sspps rrrps 0 1 1
sspps rrrrs 0 0 1
sspps rrrsp 3 5 0
sspps rrrsr 2 0 0
sspps rrrss 2 4 1
sspps rsppr 0 0 1
sspps rspps 0 2 0
sspps rsprp 0 1 0
sspps rsprr 0 1 0
sspps rsprs 3 1 0
sspps rspsp 0 0 2
sspps sprrr 1 0 0
sspps sprrs 0 1 0
sspps srprp 1 1 0
sspps srprr 0 0 1
sspps srrpp 1 0 0
sspps srrpr 9 3 3
sspps srrps 1 2 1
sspps srsrp 0 0 2
sspps srsrs 0 1 0
sspps ssppp 0 0 1
sspps ssrpp 0 1 0
sspps ssrpr 0 1 0
sspps ssrsr 0 1 0
sspr pprs 0 4 0
sspr prpr 3 0 0
sspr prps 0 1 0
sspr prrp 11 19 44
sspr prrr 20 16 23
sspr prrs 0 13 0
sspr prsp 6 1 1
sspr prss 7 3 0
sspr psrp 0 0 2
sspr psrr 7 2 1
sspr psrs 0 0 2
sspr rppr 1 0 0
sspr rprp 2 1 0
sspr rprs 0 1 2
sspr rrpr 1 0 0
sspr rrps 0 1 0
sspr rrrp 4 4 5
sspr rrrr 3 0 0
sspr rrrs 9 30 20
sspr rrsr 1 1 0
sspr rspp 2 1 0
sspr rspr 5 0 0
sspr sprp 0 0 1
sspr sprr 1 1 0
sspr sprs 0 0 1
sspr srpp 2 1 0
sspr srpr 5 1 1
sspr srrp 30 54 14
sspr srrr 1 2 0
sspr srrs 0 9 0
sspr srsr 3 0 2
sspr srss 0 1 0
sspr sspp 0 1 0
sspr ssrp 0 2 1
sspr ssrr 0 0 1
ssprp prrpp 0 1 0
ssprp prrpr 8 0 9
ssprp prrps 10 15 1
ssprp prrrp 0 3 1
ssprp prrrr 3 0 0
ssprp prrrs 5 7 3
ssprp prspp 1 0 0
ssprp psrpp 0 0 1
ssprp psrps 0 0 1
ssprp psrrp 0 0 1
ssprp psrsr 0 1 0
ssprp psrss 1 0 0
ssprp rprsp 0 1 0
ssprp rprss 0 1 0
ssprp rrrpp 0 1 2
ssprp rrrpr 2 0 0
ssprp rrrsr 5 9 5
ssprp rrrss 1 0 0
ssprp sprpr 0 1 0
ssprp sprss 0 1 0
ssprp srprp 1 0 0
ssprp srrpp 0 0 1
ssprp srrpr 2 5 6
ssprp srsrp 2 0 0
ssprp ssrpr 0 1 0
ssprp ssrrr 1 0 0
ssprr prprp 1 0 1
ssprr prprs 0 1 0
ssprr prrpr 1 0 0
ssprr prrps 8 0 2
ssprr prrrp 0 1 0
ssprr prrrr 0 0 1
ssprr prrrs 7 7 4
ssprr prspp 3 0 0
ssprr prspr 2 0 0
ssprr prsps 1 0 0
ssprr prssp 5 0 0
ssprr prssr 1 0 0
ssprr prsss 1 0 0
ssprr psrrp 4 0 0
ssprr psrrr 1 1 0
ssprr rpprs 1 0 0
ssprr rprpr 1 0 0
ssprr rprps 1 0 0
ssprr rrprs 1 0 0
ssprr rrrpr 1 0 0
ssprr rrrps 1 1 0
ssprr rrrrp 1 1 1
ssprr rrrsr 3 5 0
ssprr rrrss 0 0 1
ssprr rrsrr 1 0 0
ssprr rsppp 0 1 0
ssprr rspps 1 0 0
ssprr rsprp 3 0 0
ssprr rsprs 2 0 0
ssprr sprrr 0 0 1
ssprr srppr 0 1 1
ssprr srprp 4 0 1
ssprr srrpr 13 6 2
ssprr srrps 9 0 0
ssprr srrrr 1 0 0
ssprr srsrp 1 0 0
ssprr srsrr 1 0 0
ssprr srsrs 1 0 0
ssprs pprsr 0 3 0
ssprs pprss 0 0 1
ssprs prpsp 0 1 0
ssprs prrpp 0 1 1
ssprs prrpr 0 0 2
ssprs prrps 4 4 7
ssprs prrrs 4 6 5
ssprs prrsp 0 7 0
ssprs prrsr 2 2 0
ssprs prrss 0 1 1
ssprs prsps 0 0 1
ssprs prssp 1 2 0
ssprs psrrp 1 0 1
ssprs rprpp 0 1 0
ssprs rprss 0 1 0
ssprs rrpsr 0 0 1
ssprs rrrpp 2 1 0
ssprs rrrpr 1 0 0
ssprs rrrsp 1 0 0
ssprs rrrsr 8 7 11
ssprs rrrss 2 1 0
ssprs rrsrp 1 0 0
ssprs rsppp 0 1 0
ssprs sprrr 0 0 1
ssprs srppp 0 1 0
ssprs srprs 1 0 0
ssprs srrpp 0 1 0
ssprs srrpr 1 9 11
ssprs srrps 27 1 1
ssprs srrrp 1 0 0
ssprs srrrr 0 0 1
ssprs srrsp 3 0 0
ssprs srrsr 3 0 1
ssprs srrss 0 0 2
ssprs srsss 1 0 0
ssprs sspps 0 0 1
ssprs ssrpp 0 1 0
ssprs ssrpr 0 1 0
ssps pprp 0 2 0
ssps pprs 2 1 2
ssps ppsr 1 0 0
ssps ppss 0 0 1
ssps prpp 1 0 0
ssps prpr 1 0 0
ssps prps 1 1 1
ssps prrp 17 55 47
ssps prrr 13 10 12
ssps prsp 5 0 2
ssps prsr 0 0 1
ssps prss 1 2 2
ssps psrp 0 2 4
ssps psrr 2 2 0
ssps psrs 1 0 1
ssps rppr 1 1 0
ssps rprp 2 1 2
ssps rpss 1 0 0
ssps rrpr 1 0 1
ssps rrrp 4 1 4
ssps rrrr 0 1 0
ssps rrrs 29 17 13
ssps rrsp 1 0 0
ssps rrsr 1 0 0
ssps rspp 0 1 3
ssps rspr 7 5 4
ssps rsps 0 1 3
ssps rssp 0 0 1
ssps sppp 0 1 0
ssps sprp 0 3 0
ssps sprr 6 0 0
ssps srpp 0 1 3
ssps srpr 9 0 2
ssps srps 0 1 0
ssps srrp 26 20 23
ssps srrr 0 2 0
ssps srrs 1 0 1
ssps srsp 0 1 0
ssps srsr 9 1 4
ssps ssrp 0 1 0
ssps ssrr 1 0 0
ssps ssrs 0 0 1
sspsp pprsp 0 0 2
sspsp ppsss 0 0 1
sspsp prpsr 0 1 0
sspsp prrpr 15 15 15
sspsp prrps 2 0 0
sspsp prrrp 3 2 4
sspsp prrrr 2 0 0
sspsp prspp 1 0 1
sspsp prsrp 0 1 0
sspsp prssr 2 0 0
sspsp psrpr 1 1 1
sspsp psrps 0 0 1
sspsp psrsp 0 0 1
sspsp rprpp 1 0 1
sspsp rrprs 1 0 0
sspsp rrrpp 0 1 2
sspsp rrrps 0 0 1
sspsp rrrsp 4 5 4
sspsp rsppp 0 2 1
sspsp rsprs 0 0 4
sspsp rspsr 1 2 0
sspsp rsspp 1 0 0
sspsp srppp 0 1 0
sspsp srppr 0 1 0
sspsp srpps 1 0 0
sspsp srprp 1 0 0
sspsp srprr 0 0 1
sspsp srrpp 0 2 8
sspsp srrpr 11 1 0
sspsp srrps 1 0 0
sspsp srrsp 0 0 1
sspsp srsrp 1 1 2
sspsp ssrss 0 1 0
sspsr pprsp 0 0 1
sspsr pprss 0 1 0
sspsr ppsrs 0 1 0
sspsr prpps 1 0 0
sspsr prprp 1 0 0
sspsr prpsp 0 1 0
sspsr prrpr 11 3 3
sspsr prrrp 4 0 3
sspsr prrrr 2 0 1
sspsr prrrs 3 0 0
sspsr prspp 3 0 0
sspsr prspr 1 0 0
sspsr prsps 0 0 1
sspsr prssp 1 0 0
sspsr psrrr 0 0 1
sspsr psrsp 1 0 0
sspsr rpprr 1 0 0
sspsr rprpr 1 0 0
sspsr rprps 1 0 0
sspsr rpsss 0 0 1
sspsr rrprs 0 0 1
sspsr rrrpp 0 0 1
sspsr rrrps 1 0 2
sspsr rrrsp 16 5 4
sspsr rrrsr 0 1 0
sspsr rrrss 1 2 0
sspsr rrsps 0 0 1
sspsr rrsrr 1 0 0
sspsr rsprp 1 1 1
sspsr rsprs 4 0 0
sspsr sprrp 4 0 1
sspsr sprrs 0 0 1
sspsr srprp 5 0 0
sspsr srprr 1 2 0
sspsr srprs 1 0 0
sspsr srrpp 5 4 1
sspsr srrpr 11 0 0
sspsr srrps 1 2 2
sspsr srrss 1 0 0
sspsr srsrp 3 2 2
sspsr srsrr 0 0 1
sspsr srsrs 0 1 0
sspsr ssrrs 1 0 0
sspss pprpp 0 0 1
sspss pprps 0 0 1
sspss pprsp 0 0 1
sspss prpsp 0 1 0
sspss prrpp 1 3 1
sspss prrpr 30 0 17
sspss prrps 1 1 1
sspss prrrp 3 5 1
sspss prrrr 0 0 1
sspss prssp 0 1 0
sspss prssr 1 0 0
sspss psrpr 1 0 1
sspss psrrp 1 1 0
sspss rpprs 0 1 0
sspss rprpp 0 0 1
sspss rrrps 0 1 0
sspss rrrrp 0 0 1
sspss rrrsp 4 9 3
sspss rsppp 0 1 0
sspss rsprp 1 1 1
sspss rsprr 0 1 0
sspss rsprs 0 1 0
sspss rspsp 0 1 0
sspss spppp 1 0 0
sspss sprpr 0 0 3
sspss srppp 0 0 1
sspss srpss 0 1 0
sspss srrpp 7 4 3
sspss srrpr 1 0 1
sspss srrps 2 1 1
sspss srrrp 1 0 0
sspss srrrr 0 1 0
sspss srspr 1 0 0
sspss srsrp 0 1 0
sspss ssrpr 1 0 0
ssr ppp 0 1 0
ssr ppr 3 4 0
ssr pps 0 3 2
ssr prp 4 1 2
ssr prr 85 31 58
ssr prs 18 17 14
ssr psp 1 0 0
ssr psr 10 6 14
ssr pss 0 1 0
ssr rpp 1 0 2
ssr rpr 4 3 7
ssr rps 0 1 0
ssr rrp 2 2 2
ssr rrr 87 31 32
ssr rrs 0 0 3
ssr rsp 52 22 6
ssr rsr 1 2 0
ssr rss 1 2 0
ssr spr 3 6 6
ssr srp 71 5 8
ssr srr 43 52 51
ssr srs 63 65 8
ssr ssr 7 2 2
ssr sss 1 1 1
ssrp ppsr 2 0 0
ssrp prpp 0 1 0
ssrp prrp 9 14 25
ssrp prrr 0 0 3
ssrp prrs 5 1 1
ssrp prsp 5 1 2
ssrp prsr 1 0 1
ssrp prss 3 0 1
ssrp psrr 1 0 1
ssrp psrs 4 6 2
ssrp rppr 0 0 1
ssrp rpps 0 1 0
ssrp rprp 1 0 3
ssrp rprs 0 0 1
ssrp rrpp 0 1 0
ssrp rrps 1 0 0
ssrp rrrp 11 6 9
ssrp rrrr 0 1 0
ssrp rrrs 2 2 0
ssrp rrsr 0 1 0
ssrp rrss 1 0 1
ssrp rspp 0 2 3
ssrp rspr 0 0 1
ssrp sprr 1 3 2
ssrp srpp 7 0 0
ssrp srpr 1 0 0
ssrp srrp 3 0 0
ssrp srrr 10 11 18
ssrp srrs 1 5 1
ssrp srsr 5 2 0
ssrp srss 0 0 1
ssrp ssrp 1 1 0
ssrp sssr 0 1 0
ssrpp prrpp 0 1 0
ssrpp prrpr 1 5 1
ssrpp prrps 1 13 3
ssrpp prrrp 0 1 0
ssrpp prrrs 1 1 0
ssrpp prrss 1 0 0
ssrpp prspp 1 0 1
ssrpp prsrp 1 0 0
ssrpp prsss 0 0 1
ssrpp psrrr 1 0 0
ssrpp psrsr 0 2 0
ssrpp rpprp 0 1 0
ssrpp rprpp 0 1 0
ssrpp rprpr 0 1 0
ssrpp rprps 0 1 0
ssrpp rprsp 0 0 1
ssrpp rrrpp 1 7 1
ssrpp rrsss 0 0 1
ssrpp rspps 0 2 1
ssrpp rsprs 1 0 0
ssrpp sprrr 0 0 1
ssrpp sprrs 0 1 0
ssrpp srrrr 1 1 1
ssrpp srrrs 6 7 2
ssrpp srrsr 0 1 0
ssrpp srssp 0 0 1
ssrpr ppsrp 1 0 0
ssrpr prrpr 3 1 1
ssrpr prrps 2 0 2
ssrpr prrsp 0 3 0
ssrpr prrsr 0 0 1
ssrpr prrss 1 0 0
ssrpr prspp 2 1 0
ssrpr prspr 0 2 0
ssrpr prsrs 1 0 0
ssrpr prssp 1 0 0
ssrpr prsss 1 0 1
ssrpr psrrs 0 1 0
ssrpr psrsr 1 0 0
ssrpr psrss 2 1 0
ssrpr rrpsp 0 1 0
ssrpr rrrpp 1 6 0
ssrpr rrrps 0 3 0
ssrpr rrrsr 2 0 0
ssrpr rrsss 0 0 1
ssrpr sprrs 0 1 0
ssrpr srppp 0 2 5
ssrpr srprp 1 0 0
ssrpr srrpp 2 0 0
ssrpr srrpr 1 0 0
ssrpr srrrs 1 6 3
ssrpr srrsr 0 0 1
ssrpr srsrp 1 0 0
ssrpr srsrr 1 3 0
ssrpr ssrpr 1 0 0
ssrps prppp 0 0 1
ssrps prrpp 0 4 0
ssrps prrpr 1 0 2
ssrps prrps 5 1 1
ssrps prrsp 0 1 0
ssrps prsps 1 0 0
ssrps psrsp 0 2 2
ssrps psrsr 1 1 0
ssrps rppsp 0 1 0
ssrps rrppr 1 0 0
ssrps rrrpp 5 1 0
ssrps rrrrs 1 0 0
ssrps rrrsr 1 1 0
ssrps rrsrs 1 0 0
ssrps rspps 0 1 1
ssrps sprrs 2 0 1
ssrps srrrs 4 5 2
ssrps srrsr 3 0 0
ssrps srrss 0 2 0
ssrps srsrp 0 0 1
ssrps srsrr 0 1 0
ssrps ssrps 0 1 0
ssrps sssrr 0 1 0
ssrr pprr 1 1 0
ssrr pprs 0 0 1
ssrr prpp 1 0 1
ssrr prpr 2 0 0
ssrr prrp 47 9 5
ssrr prrr 2 0 1
ssrr prrs 10 4 6
ssrr prsp 4 2 2
ssrr prsr 1 0 1
ssrr prss 5 3 0
ssrr pspr 0 1 0
ssrr psrs 5 1 4
ssrr rpps 1 0 0
ssrr rprp 0 0 2
ssrr rprr 1 0 0
ssrr rprs 1 0 0
ssrr rrps 1 1 0
ssrr rrrp 54 9 6
ssrr rrrr 1 1 0
ssrr rrrs 12 1 0
ssrr rspp 10 3 3
ssrr rspr 25 5 0
ssrr rsps 6 0 0
ssrr rsrr 1 0 0
ssrr rssp 0 1 0
ssrr sprr 1 0 1
ssrr srpp 63 0 4
ssrr srpr 4 0 0
ssrr srrp 0 0 1
ssrr srrr 18 9 8
ssrr srrs 2 2 2
ssrr srsp 20 5 3
ssrr srsr 22 1 0
ssrr srss 8 3 1
ssrr ssrp 3 2 0
ssrr ssrs 2 0 0
ssrr sssr 1 0 0
ssrrp pprss 0 1 0
ssrrp prppp 0 1 0
ssrrp prrpp 1 4 0
ssrrp prrrs 0 1 0
ssrrp prrsp 2 3 1
ssrrp prspr 2 0 0
ssrrp prsrp 0 1 0
ssrrp psrsp 1 1 1
ssrrp psrss 0 1 0
ssrrp rprps 0 0 2
ssrrp rrrpp 1 2 2
ssrrp rrrps 0 0 1
ssrrp rsppp 2 0 0
ssrrp rsppr 0 1 0
ssrrp sprrp 1 0 0
ssrrp srppp 3 1 0
ssrrp srrpp 0 0 1
ssrrp srrrp 1 2 2
ssrrp srrrr 0 1 2
ssrrp srrsp 1 0 0
ssrrp srrsr 0 1 0
ssrrp srsps 0 3 0
ssrrp srsss 0 0 1
ssrrr pprrr 0 0 1
ssrrr prppr 1 0 0
ssrrr prprp 2 0 0
ssrrr prrpp 36 3 2
ssrrr prrpr 4 0 1
ssrrr prrps 1 0 0
ssrrr prrrp 2 0 0
ssrrr prrsp 5 1 1
ssrrr prrsr 1 0 0
ssrrr prrss 2 0 0
ssrrr prspr 1 1 0
ssrrr prsps 1 0 1
ssrrr prsrs 1 0 0
ssrrr prssp 5 0 0
ssrrr psrsp 3 0 0
ssrrr psrss 2 0 0
ssrrr rppsp 0 0 1
ssrrr rprrp 1 0 0
ssrrr rprsp 1 0 0
ssrrr rrpss 1 0 0
ssrrr rrrpp 37 1 3
ssrrr rrrpr 9 0 1
ssrrr rrrps 1 0 0
ssrrr rrrrp 1 0 0
ssrrr rrrsp 12 0 0
ssrrr rsppp 4 2 0
ssrrr rsppr 4 0 0
ssrrr rsprr 25 0 0
ssrrr rspsp 4 0 0
ssrrr rspsr 1 0 0
ssrrr rspss 1 0 0
ssrrr rsrrs 1 0 0
ssrrr sprrr 0 0 1
ssrrr srppp 53 3 4
ssrrr srppr 1 0 0
ssrrr srpps 1 0 1
ssrrr srprp 1 0 0
ssrrr srprs 2 1 0
ssrrr srrrp 5 5 5
ssrrr srrrr 1 0 0
ssrrr srrrs 0 1 0
ssrrr srrsr 1 0 0
ssrrr srrss 0 0 1
ssrrr srspp 4 0 0
ssrrr srspr 14 2 0
ssrrr srsrp 15 6 0
ssrrr srsrs 1 0 0
ssrrr srssp 0 1 1
ssrrr srssr 1 0 0
ssrrr srsss 5 0 0
ssrrr ssrpp 1 0 0
ssrrr ssrpr 2 0 0
ssrrr ssrsp 1 0 0
ssrrr ssrsr 1 0 0
ssrrr sssrr 0 1 0
ssrrs pprrr 1 0 0
ssrrs prrpp 2 0 7
ssrrs prrsp 0 3 0
ssrrs prrss 0 1 0
ssrrs prspp 0 1 0
ssrrs prspr 1 0 0
ssrrs prssp 0 2 1
ssrrs psprs 1 0 0
ssrrs psrss 0 0 1
ssrrs rrpsp 0 1 0
ssrrs rrrpp 0 3 3
ssrrs rrrpr 0 1 1
ssrrs rrrsp 0 1 0
ssrrs rsppp 0 1 0
ssrrs rsppr 0 2 0
ssrrs rsprp 0 1 0
ssrrs rsprr 2 0 0
ssrrs rsprs 0 2 0
ssrrs rssps 0 1 0
ssrrs srrrp 2 4 2
ssrrs srrrr 1 0 0
ssrrs srrsp 0 1 0
ssrrs srrss 0 0 1
ssrrs srspp 0 1 0
ssrrs srsps 4 0 0
ssrrs srsrp 1 0 0
ssrrs srssr 1 0 0
ssrrs srsss 0 2 0
ssrrs ssrpp 0 1 0
ssrrs ssrps 0 1 0
ssrs ppps 0 0 1
ssrs pprr 0 3 0
ssrs pprs 1 0 0
ssrs ppsr 0 1 1
ssrs ppss 0 1 0
ssrs prps 1 0 0
ssrs prrp 6 7 9
ssrs prrr 1 0 1
ssrs prrs 3 0 4
ssrs prsp 8 4 3
ssrs prss 0 2 0
ssrs psrs 3 0 3
ssrs psss 0 1 0
ssrs rprp 1 1 1
ssrs rpss 1 0 0
ssrs rrpp 0 1 1
ssrs rrrp 6 11 13
ssrs rspp 2 2 2
ssrs rspr 1 9 0
ssrs rsps 2 4 0
ssrs rsrr 0 1 1
ssrs rssp 0 0 1
ssrs rssr 0 1 0
ssrs sprr 2 3 0
ssrs sprs 0 1 0
ssrs srpp 0 2 2
ssrs srps 1 0 0
ssrs srrp 1 0 2
ssrs srrr 9 8 20
ssrs srrs 3 2 5
ssrs srsp 4 14 25
ssrs srsr 12 0 1
ssrs srss 5 3 1
ssrs ssrp 1 0 1
ssrs sssp 0 1 0
ssrsp pppss 1 0 0
ssrsp ppsrr 1 0 0
ssrsp prrps 8 0 0
ssrsp prrrp 1 0 0
ssrsp prrss 2 2 0
ssrsp prspp 2 0 1
ssrsp psrsp 3 0 0
